Emission_Factor,Calculations_SK,Date,Fiscal_Quarter,Date_SK,Enterprise_SK,Enterprise_Name,Facility_SK,Facility_Name,Fuel_SK,Fuel_Name,Unit,Source_SK,Source_Category,Source_Type,Sum of CO2e,CO2E_S1,CO2E_S2,CO2E_S3_BT,Sum of Consumption_Fuel_Quantity,Sum of Electricity_Usage_Consumption,Sum of Emission_CH4_KT,Sum of Emission_CO2_Equivalent_KT,Sum of Emission_CO2_KT,Emission_CO2_market,Sum of Emission_N2O_KT,Emission_Sub,Energy_charge,Fixed_charge,Invoice_Amount,Invoice_Days,Invoice_Distance,Invoice_GST,Kt_of_CH4_S2,Kt_of_CH4_S3,Kt_of_CO2_S2,Kt_of_CO2_S3,Kt_of_N20_S3,sumif_S1_gas_type,Total_charge,Type,Electricity_Invoice_SK,Invoice_SK,Employee_SK
National Greenhouse Account Factors,1,2022-03-23 00:00:00,1,327,1,XXXX Pty Ltd,9,Perth office,2,Diesel,Short Ton,27,Road_vehicle,Mobile Source,0.015339649881600003,0.015339649881600003,,,5.64489,,0.00008715710160000001,0.03893743513980001,0.015230703504600004,0,0.000021789275400000003,,,,,,,,,,,,,0.015230703504600004,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-03-23 00:00:00,1,327,1,XXXX Pty Ltd,10,Sydney Office,2,Diesel,Short Ton,21,Road_vehicle,Mobile Source,0.049427760729600013,0.049427760729600013,,,18.189090000000004,,0.00028083954960000007,0.12546506878380004,0.04907671129260001,0,0.00007020988740000002,,,,,,,,,,,,,0.04907671129260001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-03-23 00:00:00,1,327,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),8,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-03-23 00:00:00,1,327,1,XXXX Pty Ltd,10,Sydney Office,15,Rechargable batteries,Metric Ton,14,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-03-30 00:00:00,1,334,1,XXXX Pty Ltd,4,Canberra office,17,R134a,cubic feet,94,Refrigerator,Fugitive Emission,0.0035581000000000002,0.0035581000000000002,,,161,,0,0.0035581000000000002,0.0035581000000000002,0,0,,,,,,,,,,,,,0.0035581000000000002,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-03-30 00:00:00,1,334,1,XXXX Pty Ltd,7,Melbourne office,16,R410A,cubic meter,109,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.06161610000000001,0.06161610000000001,,,915,,0,0.06161610000000001,0.06161610000000001,0,0,,,,,,,,,,,,,0.06161610000000001,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-04-15 00:00:00,2,350,1,XXXX Pty Ltd,8,Newcastle office,3,Propane,standard cubic feet,70,propane generator,Stationary Combustion,0.0001157863936,0.0001157863936,,,0.072448,,5.694412799999999e-7,0.00029174374911999993,0.00011426788352,0,9.490688e-7,,,,,,,,,,,,,0.00011426788352,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,1,Franklin Adelaide,15,Rechargable batteries,Metric Ton,36,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,2,SSH Adelaide,4,Ethanol,Kilolitres (kl),18,Road_vehicle,Mobile Source,0.000001768455,0.000001768455,,,0.03023,,0.0000012025494,0.0003345209478,0,0,5.659056e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,3,Brisbane office,13,Liquified Petroleum Gas (LPG),Short Ton,39,Road_vehicle,Mobile Source,0.03367506488400001,0.03367506488400001,,,21.07062,,0.00016561507320000002,0.08485012250280002,0.03323342468880001,0,0.000276025122,,,,,,,,,,,,,0.03323342468880001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,4,Canberra office,2,Diesel,Short Ton,7,Non_Road_vehicle,Mobile Source,0.0146480070528,0.0146480070528,,,5.39037,,0.00008322731280000001,0.0371818019934,0.0145439729118,0,0.000020806828200000002,,,,,,,,,,,,,0.0145439729118,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,15,Road_vehicle,Mobile Source,0.10278306466560001,0.10278306466560001,,,37.82349,,0.0005839946856000001,0.26089962579180004,0.10205307130860002,0,0.00014599867140000002,,,,,,,,,,,,,0.10205307130860002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),16,Road_vehicle,Mobile Source,0.00027644187663600775,0.00027644187663600775,,,0.11613643402400001,,0.000006354985669793282,0.002018502323368091,0.000267703771340042,0,0.0000023831196261724804,,,,,,,,,,,,,0.000267703771340042,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,67,Diesel generator,Stationary Combustion,0.19524088995840003,0.19524088995840003,,,71.84736000000001,,0.0011093232384000002,0.49559015675520013,0.19385423591040005,0,0.00027733080960000005,,,,,,,,,,,,,0.19385423591040005,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,7,Melbourne office,13,Liquified Petroleum Gas (LPG),Short Ton,10,Road_vehicle,Mobile Source,0.06868667246400002,0.06868667246400002,,,42.977520000000005,,0.0003378033072,0.17306789438880005,0.06778586364480002,0,0.0005630055120000001,,,,,,,,,,,,,0.06778586364480002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,7,Melbourne office,14,Liquified Natural Gas (LNG),Short Ton,5,Road_vehicle,Mobile Source,0.05645397978,0.05645397978,,,40.9428,,0.000310755852,0.21680399941200001,0.053242835976000005,0,0.002900387952,,,,,,,,,,,,,0.053242835976000005,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,6,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,7,Melbourne office,15,Rechargable batteries,Metric Ton,41,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),32,Non_Road_vehicle,Mobile Source,0.00041673522797964005,0.00041673522797964005,,,0.17507529575,,0.00000958012018344,0.0030428856732651302,0.0004035625627274101,0,0.0000035925450687900004,,,,,,,,,,,,,0.0004035625627274101,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),38,Non_Road_vehicle,Mobile Source,0.00011163998864146468,0.00011163998864146468,,,0.046901252202000004,,0.0000025664365204934408,0.0008151643998217292,0.0001081111384257862,0,9.624136951850402e-7,,,,,,,,,,,,,0.0001081111384257862,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,9,Perth office,1,Gasoline,Gallons (g),35,Road_vehicle,Mobile Source,0.00012488541102265537,0.00012488541102265537,,,0.052465807547999996,,0.0000028709289890265603,0.0009118788201395613,0.00012093788366274386,0,0.0000010765983708849601,,,,,,,,,,,,,0.00012093788366274386,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,9,Perth office,2,Diesel,Short Ton,27,Road_vehicle,Mobile Source,0.015339649881600003,0.015339649881600003,,,5.64489,,0.00008715710160000001,0.03893743513980001,0.015230703504600004,0,0.000021789275400000003,,,,,,,,,,,,,0.015230703504600004,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,10,Sydney Office,2,Diesel,Short Ton,21,Road_vehicle,Mobile Source,0.049427760729600013,0.049427760729600013,,,18.189090000000004,,0.00028083954960000007,0.12546506878380004,0.04907671129260001,0,0.00007020988740000002,,,,,,,,,,,,,0.04907671129260001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),8,Road_vehicle,Mobile Source,0.0000012910949999999999,0.0000012910949999999999,,,0.02207,,8.779445999999999e-7,0.00024422353019999996,0,0,4.131504e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-22 00:00:00,2,357,1,XXXX Pty Ltd,10,Sydney Office,15,Rechargable batteries,Metric Ton,14,Road_vehicle,Mobile Source,0,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-04-30 00:00:00,2,365,1,XXXX Pty Ltd,4,Canberra office,17,R134a,cubic feet,95,Refrigerator,Fugitive Emission,0.015470000000000001,0.015470000000000001,,,700,,0,0.015470000000000001,0.015470000000000001,0,0,,,,,,,,,,,,,0.015470000000000001,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-04-30 00:00:00,2,365,1,XXXX Pty Ltd,7,Melbourne office,16,R410A,cubic meter,110,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.01023568,0.01023568,,,152,,0,0.01023568,0.01023568,0,0,,,,,,,,,,,,,0.01023568,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-05-15 00:00:00,2,380,1,XXXX Pty Ltd,8,Newcastle office,3,Propane,standard cubic feet,70,propane generator,Stationary Combustion,0.0000796031456,0.0000796031456,,,0.049808,,3.9149088e-7,0.00020057382752,0.00007855916992,0,6.524848e-7,,,,,,,,,,,,,0.00007855916992,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-05-17 00:00:00,2,382,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,71,Gas stove,Stationary Combustion,0.000007911231242627998,0.000007911231242627998,,,3.9065319999999994,,4.6058012279999996e-9,0.000009541684877339998,0.000007891272770639998,0,1.535267076e-8,,,,,,,,,,,,,0.000007891272770639998,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-05-22 00:00:00,2,387,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,67,Diesel generator,Stationary Combustion,0.22219025875200005,0.22219025875200005,,,81.76455,,0.0012624446520000001,0.5639971482810001,0.22061220293700004,0,0.00031561116300000004,,,,,,,,,,,,,0.22061220293700004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,34,Road_vehicle,Mobile Source,0.007978594060800002,0.007978594060800002,,,2.93607,,0.0000453329208,0.0202524823674,0.007921927909800001,0,0.0000113332302,,,,,,,,,,,,,0.007921927909800001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,29,Non_Road_vehicle,Mobile Source,0.10814329658880001,0.10814329658880001,,,39.796020000000006,,0.0006144505488000001,0.2745057826764,0.10737523340280002,0,0.00015361263720000003,,,,,,,,,,,,,0.10737523340280002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,44,Road_vehicle,Mobile Source,0.06452039531520001,0.06452039531520001,,,23.743080000000003,,0.00036659315520000006,0.16377549208560002,0.06406215387120001,0,0.00009164828880000001,,,,,,,,,,,,,0.06406215387120001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,5,Darwin office,1,Gasoline,Gallons (g),24,Road_vehicle,Mobile Source,0.0004240337260264187,0.0004240337260264187,,,0.178141479308,,0.000009747901747733762,0.0030961772926239362,0.00041063036112328475,0,0.00000365546315540016,,,,,,,,,,,,,0.00041063036112328475,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,5,Darwin office,2,Diesel,Short Ton,37,Road_vehicle,Mobile Source,0.007583369587200002,0.007583369587200002,,,2.79063,,0.00004308732720000001,0.0192492634266,0.007529510428200001,0,0.000010771831800000002,,,,,,,,,,,,,0.007529510428200001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),26,Road_vehicle,Mobile Source,0.00037627812152280583,0.00037627812152280583,,,0.158078796768,,0.00000865007175914496,0.002747479042498418,0.0003643842728539815,0,0.00000324377690967936,,,,,,,,,,,,,0.0003643842728539815,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,17,Non_Road_vehicle,Mobile Source,0.011362703616000001,0.011362703616000001,,,4.1814,,0.000064560816,0.028842544547999997,0.011282002596,0,0.000016140204,,,,,,,,,,,,,0.011282002596,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,40,Road_vehicle,Mobile Source,0.1215809286912,0.1215809286912,,,44.74098,,0.0006908007312000001,0.30861522666360003,0.12071742777720001,0,0.00017270018280000001,,,,,,,,,,,,,0.12071742777720001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,6,Greater Western Sydney,4,Ethanol,Kilolitres (kl),9,Road_vehicle,Mobile Source,8.2953e-7,8.2953e-7,,,0.01418,,5.640804e-7,0.0001569138948,0,0,2.654496e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),2,Road_vehicle,Mobile Source,0.00028148775182884226,0.00028148775182884226,,,0.118256264632,,0.000006470982800663041,0.0020553459120605986,0.0002725901504779306,0,0.00000242661855024864,,,,,,,,,,,,,0.0002725901504779306,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),19,Non_Road_vehicle,Mobile Source,0.00039619130755167076,0.00039619130755167076,,,0.16644455684599999,,0.00000910784615061312,0.0028928796335884925,0.00038366801909457774,0,0.0000034154423064799203,,,,,,,,,,,,,0.00038366801909457774,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,1,Road_vehicle,Mobile Source,0.0825278103936,0.0825278103936,,,30.36969,,0.0004689080136,0.2094846550758,0.0819416753766,0,0.0001172270034,,,,,,,,,,,,,0.0819416753766,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,25,Road_vehicle,Mobile Source,0.11261427344640003,0.11261427344640003,,,41.44131,,0.0006398538264000001,0.28585469694420007,0.11181445616340002,0,0.00015996345660000002,,,,,,,,,,,,,0.11181445616340002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),22,Road_vehicle,Mobile Source,0.000002367495,0.000002367495,,,0.04047,,0.0000016098965999999998,0.0004478353541999999,0,0,7.575984e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-27 00:00:00,2,392,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),31,Road_vehicle,Mobile Source,0.0000011530350000000001,0.0000011530350000000001,,,0.019710000000000002,,7.840638e-7,0.0002181081006,0,0,3.6897120000000007e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-05-30 00:00:00,2,395,1,XXXX Pty Ltd,4,Canberra office,17,R134a,cubic feet,96,Refrigerator,Fugitive Emission,0.0034476000000000003,0.0034476000000000003,,,156,,0,0.0034476000000000003,0.0034476000000000003,0,0,,,,,,,,,,,,,0.0034476000000000003,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-05-30 00:00:00,2,395,1,XXXX Pty Ltd,8,Newcastle office,16,R410A,cubic meter,111,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.06686862,0.06686862,,,993,,0,0.06686862,0.06686862,0,0,,,,,,,,,,,,,0.06686862,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-06-03 00:00:00,2,399,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,72,Diesel generator,Stationary Combustion,0.20275015495680004,0.20275015495680004,,,74.61072,,0.0011519895168000001,0.5146513166304001,0.20131016806080004,0,0.00028799737920000003,,,,,,,,,,,,,0.20131016806080004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-06-14 00:00:00,2,410,1,XXXX Pty Ltd,8,Newcastle office,3,Propane,standard cubic feet,70,propane generator,Stationary Combustion,0.00015830171000000002,0.00015830171000000002,,,0.09905,,7.78533e-7,0.00039886840700000003,0.00015622562200000002,0,0.0000012975550000000001,,,,,,,,,,,,,0.00015622562200000002,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-06-16 00:00:00,2,412,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,71,Gas stove,Stationary Combustion,0.000006824038713848999,0.000006824038713848999,,,3.3696809999999995,,3.972853899e-9,0.000008230428994094999,0.0000068068230136199995,0,1.324284633e-8,,,,,,,,,,,,,0.0000068068230136199995,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-06-21 00:00:00,2,417,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,67,Diesel generator,Stationary Combustion,0.271222795008,0.271222795008,,,99.8082,,0.0015410386080000002,0.6884589981240001,0.26929649674800005,0,0.00038525965200000004,,,,,,,,,,,,,0.26929649674800005,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,34,Road_vehicle,Mobile Source,0.007978594060800002,0.007978594060800002,,,2.93607,,0.0000453329208,0.0202524823674,0.007921927909800001,0,0.0000113332302,,,,,,,,,,,,,0.007921927909800001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,29,Non_Road_vehicle,Mobile Source,0.10814329658880001,0.10814329658880001,,,39.796020000000006,,0.0006144505488000001,0.2745057826764,0.10737523340280002,0,0.00015361263720000003,,,,,,,,,,,,,0.10737523340280002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,3,Brisbane office,2,Diesel,Short Ton,44,Road_vehicle,Mobile Source,0.06452039531520001,0.06452039531520001,,,23.743080000000003,,0.00036659315520000006,0.16377549208560002,0.06406215387120001,0,0.00009164828880000001,,,,,,,,,,,,,0.06406215387120001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,5,Darwin office,1,Gasoline,Gallons (g),24,Road_vehicle,Mobile Source,0.0004240337260264187,0.0004240337260264187,,,0.178141479308,,0.000009747901747733762,0.0030961772926239362,0.00041063036112328475,0,0.00000365546315540016,,,,,,,,,,,,,0.00041063036112328475,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,5,Darwin office,2,Diesel,Short Ton,37,Road_vehicle,Mobile Source,0.007583369587200002,0.007583369587200002,,,2.79063,,0.00004308732720000001,0.0192492634266,0.007529510428200001,0,0.000010771831800000002,,,,,,,,,,,,,0.007529510428200001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,6,Greater Western Sydney,1,Gasoline,Gallons (g),26,Road_vehicle,Mobile Source,0.00037627812152280583,0.00037627812152280583,,,0.158078796768,,0.00000865007175914496,0.002747479042498418,0.0003643842728539815,0,0.00000324377690967936,,,,,,,,,,,,,0.0003643842728539815,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,17,Non_Road_vehicle,Mobile Source,0.011362703616000001,0.011362703616000001,,,4.1814,,0.000064560816,0.028842544547999997,0.011282002596,0,0.000016140204,,,,,,,,,,,,,0.011282002596,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,6,Greater Western Sydney,2,Diesel,Short Ton,40,Road_vehicle,Mobile Source,0.1215809286912,0.1215809286912,,,44.74098,,0.0006908007312000001,0.30861522666360003,0.12071742777720001,0,0.00017270018280000001,,,,,,,,,,,,,0.12071742777720001,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,6,Greater Western Sydney,4,Ethanol,Kilolitres (kl),9,Road_vehicle,Mobile Source,8.2953e-7,8.2953e-7,,,0.01418,,5.640804e-7,0.0001569138948,0,0,2.654496e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),2,Road_vehicle,Mobile Source,0.00028148775182884226,0.00028148775182884226,,,0.118256264632,,0.000006470982800663041,0.0020553459120605986,0.0002725901504779306,0,0.00000242661855024864,,,,,,,,,,,,,0.0002725901504779306,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,8,Newcastle office,1,Gasoline,Gallons (g),19,Non_Road_vehicle,Mobile Source,0.00039619130755167076,0.00039619130755167076,,,0.16644455684599999,,0.00000910784615061312,0.0028928796335884925,0.00038366801909457774,0,0.0000034154423064799203,,,,,,,,,,,,,0.00038366801909457774,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,1,Road_vehicle,Mobile Source,0.0825278103936,0.0825278103936,,,30.36969,,0.0004689080136,0.2094846550758,0.0819416753766,0,0.0001172270034,,,,,,,,,,,,,0.0819416753766,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,25,Road_vehicle,Mobile Source,0.11261427344640003,0.11261427344640003,,,41.44131,,0.0006398538264000001,0.28585469694420007,0.11181445616340002,0,0.00015996345660000002,,,,,,,,,,,,,0.11181445616340002,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),22,Road_vehicle,Mobile Source,0.000002367495,0.000002367495,,,0.04047,,0.0000016098965999999998,0.0004478353541999999,0,0,7.575984e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-26 00:00:00,2,422,1,XXXX Pty Ltd,10,Sydney Office,4,Ethanol,Kilolitres (kl),31,Road_vehicle,Mobile Source,0.0000011530350000000001,0.0000011530350000000001,,,0.019710000000000002,,7.840638e-7,0.0002181081006,0,0,3.6897120000000007e-7,,,,,,,,,,,,,0,,Mobile Source,0,,
National Greenhouse Account Factors,1,2022-06-30 00:00:00,2,426,1,XXXX Pty Ltd,4,Canberra office,17,R134a,cubic feet,97,Refrigerator,Fugitive Emission,0.0059228,0.0059228,,,268,,0,0.0059228,0.0059228,0,0,,,,,,,,,,,,,0.0059228,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-06-30 00:00:00,2,426,1,XXXX Pty Ltd,8,Newcastle office,16,R410A,cubic meter,113,"Heating, Ventilation, and Air Conditioning (HVAC)",Fugitive Emission,0.06168344,0.06168344,,,916,,0,0.06168344,0.06168344,0,0,,,,,,,,,,,,,0.06168344,,Fugitive Emissions,0,,
National Greenhouse Account Factors,1,2022-07-03 00:00:00,3,429,1,XXXX Pty Ltd,8,Newcastle office,2,Diesel,Short Ton,72,Diesel generator,Stationary Combustion,0.17335533473280004,0.17335533473280004,,,63.79362000000001,,0.0009849734928000003,0.4400369079084001,0.17212411786680004,0,0.0002462433732000001,,,,,,,,,,,,,0.17212411786680004,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-07-14 00:00:00,3,440,1,XXXX Pty Ltd,8,Newcastle office,3,Propane,standard cubic feet,70,propane generator,Stationary Combustion,0.00011759555599999999,0.00011759555599999999,,,0.07357999999999999,,5.783388e-7,0.0002963022452,0.00011605331919999999,0,9.63898e-7,,,,,,,,,,,,,0.00011605331919999999,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-07-16 00:00:00,3,442,1,XXXX Pty Ltd,8,Newcastle office,7,Natural Gas,standard cubic feet,71,Gas stove,Stationary Combustion,0.000009457486088514,0.000009457486088514,,,4.670066,,5.5060078139999994e-9,0.00001140661285467,0.00000943362672132,0,1.835335938e-8,,,,,,,,,,,,,0.00000943362672132,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-07-21 00:00:00,3,447,1,XXXX Pty Ltd,7,Melbourne office,2,Diesel,Short Ton,67,Diesel generator,Stationary Combustion,0.18958423968000004,0.18958423968000004,,,69.76575,,0.00107718318,0.481231585665,0.18823776070500003,0,0.000269295795,,,,,,,,,,,,,0.18823776070500003,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-07-24 00:00:00,3,450,1,XXXX Pty Ltd,7,Melbourne office,1,Gasoline,Gallons (g),66,Gasoline generator,Stationary Combustion,0.00001829129757402528,0.00001829129757402528,,,0.007684385954,,4.2048959940288005e-7,0.00013355800901033977,0.000017713124374846324,0,1.5768359977608001e-7,,,,,,,,,,,,,0.000017713124374846324,,Stationary Combustion,0,,
National Greenhouse Account Factors,1,2022-07-26 00:00:00,3,452,1,XXXX Pty Ltd,1,Franklin Adelaide,2,Diesel,Short Ton,34,Road_vehicle,Mobile Source,0.007978594060800002,0.007978594060800002,,,2.93607,,0.0000453329208,0.0202524823674,0.007921927909800001,0,0.0000113332302,,,,,,,,,,,,,0.007921927909800001,,Mobile Source,0,,
